Date,Open,High,Low,Close,Volume,Adj Close
2011-04-07,352.10,357.60,345.50,356.50,679100,349.598
2011-04-06,360.25,363.00,350.70,353.25,363800,346.411
2011-04-05,360.50,363.40,357.30,359.95,155100,352.981
2011-04-04,355.00,362.00,353.20,359.65,191000,352.687
2011-04-01,356.00,360.00,353.05,355.35,332400,348.47
2011-03-31,358.40,359.50,352.00,357.50,778500,350.579
2011-03-30,360.00,361.45,355.00,359.25,300600,352.295
2011-03-29,346.00,364.00,345.00,359.50,857600,352.54
2011-03-28,340.30,350.00,334.50,347.80,722800,341.066
2011-03-25,335.00,340.70,332.20,339.10,230000,332.535
2011-03-24,331.00,334.75,327.00,332.90,139000,326.455
2011-03-23,324.20,331.30,324.20,330.40,133600,324.003
2011-03-22,318.50,326.90,318.50,325.85,234400,319.541
2011-03-21,318.15,321.30,316.30,317.35,161100,311.206
2011-03-18,320.70,323.70,317.00,317.90,262800,311.745
2011-03-17,318.05,324.45,316.10,318.30,395500,312.138
2011-03-16,313.55,322.45,313.55,320.45,337900,314.246
2011-03-15,318.70,321.10,309.00,314.20,346600,308.117
2011-03-14,321.80,323.85,319.20,321.55,246600,315.325
2011-03-11,329.75,331.65,321.00,322.85,180200,316.599
2011-03-10,331.80,331.80,327.00,329.70,82700,323.317
2011-03-09,335.00,336.50,330.35,332.30,139400,325.866
2011-03-08,325.00,334.75,323.20,334.20,208000,327.73
2011-03-07,324.00,326.00,319.05,323.95,217600,317.678
2011-03-04,334.00,334.00,324.65,326.75,252700,320.424
2011-03-03,335.50,338.40,327.55,330.70,257600,324.297
2011-03-01,331.60,340.20,321.85,337.85,571200,331.309
2011-02-28,330.00,333.50,324.55,331.10,278500,324.69
2011-02-25,329.00,332.40,324.75,329.20,182300,322.827
2011-02-24,327.00,336.15,322.05,325.35,648900,319.051
2011-02-23,326.50,337.00,325.60,327.85,308800,321.503
2011-02-22,325.50,334.60,323.25,331.15,324700,324.739
2011-02-21,330.00,332.50,326.70,331.95,1808300,325.523
2011-02-18,338.25,341.55,329.25,332.15,269600,325.719
2011-02-17,331.00,339.95,327.50,338.45,396800,331.897
2011-02-16,328.00,332.40,324.95,328.15,297500,321.797
2011-02-15,327.30,333.00,323.55,328.75,198100,322.385
2011-02-14,322.60,328.55,315.10,327.30,300200,320.963
2011-02-11,320.10,322.00,314.05,319.55,261800,313.363
2011-02-10,328.00,330.45,313.00,323.05,759900,316.796
2011-02-09,326.50,336.70,323.15,332.35,499900,325.916
2011-02-08,336.00,340.40,331.25,333.25,165100,326.798
2011-02-07,334.40,344.00,332.05,334.00,218600,327.534
2011-02-04,338.55,343.25,330.10,331.80,489500,325.376
2011-02-03,317.50,344.80,317.50,339.80,796500,333.221
2011-02-02,308.00,325.95,304.25,323.25,1880300,316.992
2011-02-01,323.00,327.00,309.60,318.55,445500,312.383
2011-01-31,325.00,325.00,312.00,318.55,271400,312.383
2011-01-28,325.50,332.30,322.50,327.10,344100,320.767
2011-01-27,338.25,340.00,324.10,325.65,274500,319.345
2011-01-25,336.60,340.25,333.00,336.85,286200,330.328
2011-01-24,337.00,339.00,333.40,333.85,115600,327.386
2011-01-21,340.00,340.00,331.00,336.60,172200,330.083
2011-01-20,338.10,343.50,338.10,340.30,202800,333.712
2011-01-19,343.00,347.90,341.45,344.05,116400,337.389
2011-01-18,349.95,351.00,343.35,344.50,230400,337.83
2011-01-17,344.00,351.00,339.50,347.60,334900,340.87
2011-01-14,348.00,351.25,341.10,342.70,188100,336.065
2011-01-13,346.95,354.00,344.20,346.05,228300,339.35
2011-01-12,341.50,350.70,336.30,348.50,298800,341.753
2011-01-11,339.25,346.70,334.40,339.20,254300,332.633
2011-01-10,340.50,343.65,335.10,338.85,222800,332.29
2011-01-07,353.90,354.75,335.00,338.70,358500,332.143
2011-01-06,351.00,355.35,351.00,353.25,196200,346.411
2011-01-05,353.90,355.70,348.35,349.90,172400,343.126
2011-01-04,361.00,361.75,353.10,355.30,510900,348.421
2011-01-03,358.40,364.90,354.50,359.35,316400,352.393
2010-12-31,353.40,359.50,352.00,358.40,372300,351.461
2010-12-30,353.20,358.80,351.00,356.55,305700,349.647
2010-12-29,344.90,355.00,344.05,354.00,458800,347.146
2010-12-28,342.00,346.45,341.55,342.20,210700,335.575
2010-12-27,348.10,351.50,341.10,341.60,263400,334.986
2010-12-24,339.00,351.40,339.00,348.50,410500,341.753
2010-12-23,343.20,348.05,340.20,342.70,359300,336.065
2010-12-22,332.00,344.00,332.00,343.25,301000,336.604
2010-12-21,336.90,337.50,330.00,332.85,229700,326.406
2010-12-20,340.00,341.50,333.85,335.10,142500,328.612
2010-12-16,342.90,346.00,340.55,343.55,294900,336.899
2010-12-15,335.00,341.90,334.10,339.30,312400,332.731
2010-12-14,332.05,336.70,327.60,335.15,252000,328.661
2010-12-13,334.90,334.90,322.15,331.95,583000,325.523
2010-12-10,336.00,338.00,325.00,330.90,431800,324.494
2010-12-09,347.00,348.00,335.50,338.60,319100,332.045
2010-12-08,348.00,354.50,344.50,347.55,338600,340.821
2010-12-07,345.15,354.75,345.15,345.15,423200,338.468
2010-12-06,349.00,351.20,343.50,345.15,232200,338.468
2010-12-03,348.10,354.85,343.10,345.75,410500,339.056
2010-12-02,352.15,354.75,344.40,346.35,554500,339.644
2010-12-01,355.50,357.05,344.25,351.35,742400,344.548
2010-11-30,337.90,362.70,336.20,360.40,2241000,353.422
2010-11-29,332.50,340.00,332.50,338.55,279600,331.995
2010-11-26,338.00,338.95,328.00,333.55,471100,327.092
2010-11-25,334.15,339.65,332.75,335.85,600100,329.348
2010-11-24,330.20,337.50,330.00,331.65,937100,325.229
2010-11-23,332.00,332.80,320.20,329.15,865500,322.777
2010-11-22,334.50,339.60,334.00,336.90,556600,330.377
2010-11-19,328.00,341.90,326.05,328.85,1769400,322.483
2010-11-18,317.55,327.55,314.25,324.90,1212500,318.61
2010-11-16,312.15,319.80,311.00,313.10,1005400,307.038
2010-11-15,307.10,311.25,305.50,309.50,2403800,303.508
2010-11-12,314.00,317.00,304.00,306.05,1243600,300.125
2010-11-11,326.00,326.95,316.70,317.45,725500,311.304
2010-11-10,332.25,345.70,326.55,328.15,1709000,321.797
2010-11-09,329.25,335.60,329.25,334.05,339600,327.583
2010-11-08,331.00,334.15,327.60,328.35,217500,321.993
2010-11-05,329.00,331.70,327.00,329.45,87500,323.072
2010-11-04,330.00,331.25,325.70,326.40,188800,320.081
2010-11-03,331.60,333.50,327.20,328.20,178600,321.846
2010-11-02,335.00,335.95,327.55,329.05,143500,322.679
2010-11-01,329.50,335.00,328.60,334.15,127600,327.681
2010-10-29,330.45,331.00,320.50,325.70,282000,319.394
2010-10-28,327.25,335.25,325.00,330.45,609800,324.052
2010-10-27,329.00,329.00,319.00,322.00,610900,315.766
2010-10-26,338.50,340.00,328.10,329.05,241300,322.679
2010-10-25,338.00,341.70,335.50,337.20,659900,330.672
2010-10-22,338.00,341.90,332.10,333.40,355100,326.945
2010-10-21,325.00,339.00,323.50,337.45,725600,330.917
2010-10-20,325.80,329.60,320.00,321.30,1026000,315.079
2010-10-19,330.00,335.50,323.05,326.80,633700,320.473
2010-10-18,334.00,335.00,323.05,326.85,926700,320.522
2010-10-15,343.00,347.50,332.60,334.25,327100,327.779
2010-10-14,349.50,352.00,342.60,344.95,466300,338.272
2010-10-13,342.00,348.90,336.35,347.60,828500,340.87
2010-10-12,342.00,344.95,337.10,339.10,1986400,332.535
2010-10-11,355.00,355.20,341.00,342.65,585800,336.016
2010-10-08,357.60,359.70,349.20,351.35,508100,344.548
2010-10-07,354.85,360.30,353.00,354.05,236400,347.195
2010-10-06,357.00,359.90,350.25,352.25,286300,345.43
2010-10-05,362.70,365.00,351.30,353.55,487100,346.705
2010-10-04,367.00,368.00,356.20,359.40,314000,352.442
2010-10-01,366.00,368.80,364.00,365.15,402200,358.08
2010-09-30,363.45,368.95,358.05,365.90,233100,358.816
2010-09-29,374.90,375.45,362.00,363.40,330000,356.364
2010-09-28,373.00,376.50,370.00,372.75,324400,365.533
2010-09-27,370.50,376.15,365.20,373.10,853100,365.877
2010-09-24,356.00,368.95,353.10,368.00,2420000,360.875
2010-09-23,363.00,364.30,354.25,355.35,231200,348.47
2010-09-22,370.00,371.00,358.55,362.20,320200,355.188
2010-09-21,366.00,371.00,363.20,365.50,783500,358.424
2010-09-20,359.00,372.40,358.50,366.30,1148100,359.208
2010-09-17,348.00,359.00,348.00,357.90,687900,350.971
2010-09-16,354.50,359.85,346.05,347.70,410400,340.968
2010-09-15,358.00,358.60,353.05,356.15,474700,349.255
2010-09-14,350.00,359.50,348.95,356.35,1080500,349.451
2010-09-13,353.00,354.50,347.60,348.95,389000,342.194
2010-09-09,354.00,357.70,347.85,349.55,548200,342.783
2010-09-08,340.00,353.90,337.70,352.15,1090300,345.332
2010-09-07,343.95,347.20,341.20,343.25,456800,336.604
2010-09-06,343.00,344.40,338.30,343.60,682600,336.948
2010-09-03,334.50,341.00,334.50,339.40,632300,332.829
2010-09-02,339.00,341.35,332.60,334.05,551000,327.583
2010-09-01,328.50,339.50,328.50,337.30,1139600,330.77
2010-08-31,322.90,328.25,319.65,327.15,878200,320.816
2010-08-30,318.10,326.25,318.10,322.90,734300,316.648
2010-08-27,320.00,323.90,315.10,316.20,277700,310.078
2010-08-26,319.00,322.25,314.60,320.90,323600,314.687
2010-08-25,321.90,323.95,314.30,316.85,308300,310.716
2010-08-24,317.00,325.70,317.00,322.05,765700,315.815
2010-08-23,312.65,320.00,311.50,316.85,380600,310.716
2010-08-20,311.00,313.75,308.00,310.15,340200,304.145
2010-08-19,316.00,317.40,313.00,313.80,174700,307.725
2010-08-18,319.00,319.65,312.50,315.15,230700,309.049
2010-08-17,317.00,321.15,314.40,315.95,343300,308.852
2010-08-16,316.45,321.30,313.05,317.95,275200,310.807
2010-08-13,318.00,322.85,315.10,317.20,501800,310.074
2010-08-12,316.00,322.90,312.00,317.55,656000,310.416
2010-08-11,322.00,335.60,315.45,319.70,2271600,312.518
2010-08-10,328.50,329.90,323.15,324.30,336200,317.015
2010-08-09,323.00,329.40,318.10,328.40,693200,321.023
2010-08-06,324.50,326.80,320.10,322.30,406700,315.06
2010-08-05,325.00,328.85,323.00,324.65,662200,317.357
2010-08-04,328.65,330.00,321.40,323.15,529800,315.891
2010-08-03,319.00,330.00,317.20,328.65,1255800,321.267
2010-08-02,307.10,319.60,307.10,318.00,799300,310.856
2010-07-30,315.00,318.00,305.25,306.90,966200,300.006
2010-07-29,319.00,320.00,315.55,316.95,301100,309.83
2010-07-28,325.00,325.00,318.85,321.05,934400,313.838
2010-07-27,322.00,324.30,317.55,322.55,1893300,315.304
2010-07-26,314.00,321.50,309.55,320.35,1359300,313.154
2010-07-23,305.00,316.60,302.05,313.70,2296600,306.653
2010-07-22,294.70,302.90,292.70,302.05,599400,295.265
2010-07-21,298.10,298.75,294.00,295.00,241700,288.373
2010-07-20,299.60,300.75,295.15,297.00,248900,290.328
2010-07-19,297.00,302.40,295.00,297.75,435200,291.061
2010-07-16,295.50,300.25,294.00,298.70,801500,291.99
2010-07-15,302.00,303.20,296.45,297.90,388700,291.208
2010-07-14,302.90,307.70,298.60,300.70,1812800,293.945
2010-07-13,303.00,306.25,297.80,299.70,1794500,292.967
2010-07-12,309.00,312.70,304.35,305.25,2432700,298.393
2010-07-09,281.85,310.00,281.85,308.10,9213900,301.179
2010-07-08,280.00,282.50,277.40,280.85,618800,274.541
2010-07-07,272.00,279.20,272.00,276.20,1460600,269.995
2010-07-06,268.00,272.15,267.50,271.15,3010100,265.059
2010-07-05,264.00,267.70,263.25,267.00,356500,261.002
2010-07-02,265.05,266.00,263.20,264.85,620800,258.90
2010-07-01,263.00,266.20,262.00,264.60,596300,258.656
2010-06-30,265.00,267.00,260.85,263.25,953700,257.336
2010-06-29,265.55,266.90,263.50,265.95,335800,259.976
2010-06-28,264.00,266.55,263.80,265.55,1684900,259.585
2010-06-25,263.25,265.75,262.05,262.95,1096300,257.043
2010-06-24,265.00,265.15,262.10,263.30,1041700,257.385
2010-06-23,261.00,265.50,259.50,263.95,1407800,258.021
2010-06-22,262.10,267.20,261.50,261.95,973000,256.065
2010-06-21,268.00,268.40,264.30,264.70,1958900,258.754
2010-06-18,267.00,268.80,264.00,264.85,1245100,258.90
2010-06-17,267.00,269.45,263.30,267.00,1076500,261.002
2010-06-16,272.50,273.00,265.15,266.10,1250200,260.122
2010-06-15,269.00,272.40,265.65,269.55,1246900,263.495
2010-06-14,268.00,276.00,266.15,269.80,1566200,263.739
2010-06-11,287.00,288.20,272.70,274.55,1435500,268.382
2010-06-10,275.00,286.90,272.15,285.25,2607600,278.842
2010-06-09,261.00,274.95,259.50,272.15,2803600,266.036
2010-06-08,270.00,271.70,255.60,257.80,911000,252.009
2010-06-07,270.00,276.30,266.50,267.90,869800,261.882
2010-06-04,272.00,278.20,267.50,276.30,633600,270.093
2010-06-03,275.00,276.50,271.35,273.50,780100,267.356
2010-06-02,257.00,272.10,254.00,270.20,1678600,264.13
2010-06-01,263.00,263.90,255.05,256.95,917500,251.178
2010-05-31,260.90,263.95,259.55,262.30,434300,256.408
2010-05-28,263.00,264.60,259.05,260.90,485000,255.039
2010-05-27,265.00,265.55,258.25,260.60,432700,254.746
2010-05-26,268.70,269.20,262.05,264.00,339000,258.069
2010-05-25,265.00,270.35,262.20,264.15,719400,258.216
2010-05-24,270.00,271.20,263.50,266.10,770600,260.122
2010-05-21,257.00,266.70,254.20,265.85,706600,259.878
2010-05-20,264.00,265.65,259.00,260.15,679900,254.306
2010-05-19,262.00,266.10,258.05,259.55,779900,253.719
2010-05-18,269.40,271.50,264.70,267.80,1118000,261.784
2010-05-17,262.15,267.20,259.00,266.55,1298700,260.562
2010-05-14,260.00,267.60,256.50,264.45,2338700,258.509
2010-05-13,262.00,271.90,254.15,258.65,5163900,252.84
2010-05-12,286.00,286.00,260.10,261.55,3812000,255.674
2010-05-11,295.00,296.00,284.70,285.20,429200,278.793
2010-05-10,291.00,297.00,286.55,294.35,374500,287.738
2010-05-07,288.00,290.00,286.00,287.70,259400,281.237
2010-05-06,297.30,297.30,290.10,292.25,1009000,285.685
2010-05-05,285.00,299.70,281.00,297.50,955700,290.817
2010-05-04,298.00,298.20,288.40,289.80,397200,283.29
2010-05-03,297.50,300.00,295.35,297.05,320100,290.377
2010-04-30,298.00,300.90,295.95,298.40,533100,291.697
2010-04-29,294.00,298.50,292.90,296.75,483300,290.084
2010-04-28,295.15,299.20,292.00,294.50,1161400,287.884
2010-04-27,297.50,301.40,296.15,298.25,326100,291.55
2010-04-26,300.00,301.90,295.50,297.35,718600,290.67
2010-04-23,303.40,304.00,297.00,297.70,916700,291.012
2010-04-22,304.00,304.65,301.50,302.70,343700,295.90
2010-04-21,305.00,307.00,303.30,304.65,271300,297.806
2010-04-20,308.00,308.00,302.55,304.35,725400,297.513
2010-04-19,300.65,309.00,298.10,306.05,810800,299.175
2010-04-16,300.20,306.00,300.20,304.35,296100,297.513
2010-04-15,310.00,310.55,303.55,304.85,421500,298.002
2010-04-13,309.00,311.95,306.55,307.50,472500,300.592
2010-04-12,308.70,311.90,306.55,308.45,704400,301.521
2010-04-09,312.00,316.45,307.05,308.05,994300,301.13
2010-04-08,318.00,321.70,309.80,312.80,855600,305.773
2010-04-07,317.00,325.30,316.00,320.50,1179500,313.30
2010-04-06,319.00,324.00,311.90,316.05,593100,308.95
2010-04-05,302.15,317.05,301.10,315.60,1123200,308.51
2010-04-01,315.00,315.60,300.35,302.15,2258700,295.362
2010-03-31,314.50,319.50,309.55,311.90,1320800,304.893
2010-03-30,314.95,315.45,310.05,310.95,500900,303.965
2010-03-29,315.25,315.25,309.55,310.90,547000,303.916
2010-03-26,316.10,316.10,305.40,310.15,1362600,303.183
2010-03-25,310.00,316.70,305.00,313.75,1841100,306.702
2010-03-23,319.05,321.00,306.00,306.80,940600,299.908
2010-03-22,308.90,319.40,306.25,316.30,1073800,309.195
2010-03-19,300.00,312.90,300.00,311.85,1436800,304.845
2010-03-18,298.80,303.30,297.10,300.00,995800,293.261
2010-03-17,297.00,300.80,294.50,297.95,898200,291.257
2010-03-16,294.90,301.00,292.50,294.75,826100,288.129
2010-03-15,298.00,301.70,296.10,299.55,1156400,292.821
2010-03-12,294.00,300.10,293.50,299.05,866000,292.332
2010-03-11,289.00,294.90,288.35,293.85,574400,287.249
2010-03-10,290.00,295.00,287.10,288.15,521800,281.677
2010-03-09,292.00,294.70,287.10,291.35,713700,284.805
2010-03-08,301.50,304.00,290.70,292.20,626200,285.636
2010-03-05,293.00,303.70,292.00,298.55,1800200,291.843
2010-03-04,290.00,295.00,290.00,293.10,666300,286.516
2010-03-03,291.35,294.90,290.45,291.85,762100,285.294
2010-03-02,281.60,293.00,280.00,290.15,1422200,283.632
2010-02-26,276.50,282.00,275.80,279.25,1209200,272.977
2010-02-25,271.95,279.70,271.95,276.35,756800,270.142
2010-02-24,277.00,279.95,275.10,275.90,438300,269.702
2010-02-23,275.00,280.60,275.00,279.75,839600,273.466
2010-02-22,281.90,282.60,276.00,276.85,836600,270.631
2010-02-19,278.00,283.80,274.50,278.25,1979900,271.999
2010-02-18,280.00,284.25,276.05,281.10,1512800,274.785
2010-02-17,277.90,281.70,275.15,279.10,2885600,272.83
2010-02-16,287.00,289.80,269.65,272.45,8209900,266.33
2010-02-15,318.70,323.80,284.00,285.40,5008600,278.989
2010-02-11,315.30,317.00,310.70,314.40,1137000,307.337
2010-02-10,314.80,318.40,308.80,315.30,803700,308.217
2010-02-09,310.00,316.45,306.85,313.80,1004800,306.751
2010-02-08,304.95,310.20,299.00,308.30,776700,301.374
2010-02-05,298.00,304.40,295.00,300.30,623500,293.554
2010-02-04,309.05,309.05,300.70,303.70,471400,296.878
2010-02-03,312.70,312.70,307.50,308.50,443500,301.57
2010-02-02,312.90,315.35,306.00,307.10,524200,300.201
2010-02-01,305.50,313.70,305.50,310.70,619300,303.72
2010-01-29,311.00,314.00,304.65,306.50,862300,299.615
2010-01-28,333.00,349.80,312.30,314.05,733100,306.995
2010-01-27,329.00,332.25,320.10,321.75,751500,314.522
2010-01-26,330.50,330.50,330.50,330.50,000,323.076
2010-01-25,322.00,331.50,318.60,330.50,1076400,323.076
2010-01-22,317.00,329.80,315.00,321.30,1495500,314.082
2010-01-21,328.00,333.00,321.15,322.15,946200,314.913
2010-01-20,321.50,332.10,321.50,330.90,1900500,323.467
2010-01-19,320.00,325.70,318.25,320.00,760300,312.811
2010-01-18,319.80,321.95,316.55,319.65,417900,312.469
2010-01-15,322.50,322.90,316.10,317.15,773200,310.025
2010-01-14,320.00,322.90,317.90,318.90,597200,311.736
2010-01-13,322.90,322.90,316.00,318.75,676300,311.589
2010-01-12,330.00,334.90,320.55,322.15,1291600,314.913
2010-01-11,328.00,330.00,325.50,328.95,702800,321.56
2010-01-08,329.05,332.00,324.50,325.15,424600,317.846
2010-01-07,329.05,334.15,327.05,329.15,664700,321.756
2010-01-06,334.30,335.35,326.50,327.05,726100,319.703
2010-01-05,329.40,332.00,325.45,330.10,1018300,322.685
2010-01-04,330.00,332.40,323.50,325.00,645800,317.699
2010-01-01,328.80,328.80,328.80,328.80,000,321.414
2009-12-31,326.50,330.00,326.50,328.80,651300,321.414
2009-12-30,328.45,329.85,324.25,325.50,483600,318.188
2009-12-29,322.00,328.75,322.00,325.75,582700,318.432
2009-12-28,320.90,320.90,320.90,320.90,000,313.691
2009-12-25,320.90,320.90,320.90,320.90,000,313.691
2009-12-24,328.20,331.90,319.60,320.90,957200,313.691
2009-12-23,323.00,326.90,317.65,326.10,1026200,318.774
2009-12-22,312.00,322.75,310.00,322.00,1284200,314.766
2009-12-21,320.00,320.00,309.05,310.10,1416000,303.134
2009-12-18,320.00,323.90,315.70,317.10,840400,309.977
2009-12-17,327.00,329.00,317.05,323.20,1620200,315.94
2009-12-16,318.00,327.90,315.20,325.75,1508100,318.432
2009-12-15,322.00,323.80,315.00,316.80,1204400,309.683
2009-12-14,333.00,334.00,318.60,319.85,1414700,312.665
2009-12-11,345.25,348.80,329.45,331.35,2535400,323.906
2009-12-10,329.70,345.00,329.15,342.35,3261300,334.659
2009-12-09,325.55,336.85,325.55,331.00,3594800,323.564
2009-12-08,316.50,333.00,315.00,329.20,2218700,321.805
2009-12-07,312.50,320.45,312.00,316.40,2473800,309.292
2009-12-04,303.00,313.60,300.00,309.85,1863000,302.889
2009-12-03,307.90,310.90,305.10,306.80,1198600,299.908
2009-12-02,306.00,311.60,303.05,304.75,2215800,297.904
2009-12-01,302.00,306.90,300.75,304.25,1787600,297.415
2009-11-30,286.00,302.30,285.00,299.70,3239600,292.967
2009-11-27,275.00,284.45,229.50,283.65,1644000,277.278
2009-11-26,281.10,287.55,278.80,281.00,1431500,274.688
2009-11-25,283.00,285.40,277.00,281.10,1119100,274.785
2009-11-24,279.00,283.00,275.00,282.00,1577800,275.665
2009-11-23,290.00,290.10,275.00,275.80,4588500,269.604
2009-11-20,292.00,294.00,283.05,288.75,2475600,282.263
2009-11-19,298.00,298.00,292.00,292.85,928000,286.271
2009-11-18,299.00,301.60,295.50,296.95,1308500,290.279
2009-11-17,305.00,305.80,295.10,297.70,1223500,291.012
2009-11-16,305.00,307.75,301.65,303.00,1805200,296.193
2009-11-13,304.40,306.70,297.20,301.40,1184500,294.629
2009-11-12,299.10,309.70,296.55,299.75,2147400,293.016
2009-11-11,294.40,302.00,288.25,300.10,2143800,293.358
2009-11-10,310.00,312.45,291.60,293.75,2294100,287.151
2009-11-09,322.00,324.30,305.30,307.50,1701600,300.592
2009-11-06,323.30,325.45,318.50,319.90,1158200,312.714
2009-11-05,310.00,320.70,303.95,319.35,2542100,312.176
2009-11-04,305.00,311.15,295.00,305.60,2162900,298.735
2009-11-03,285.00,307.65,280.05,299.95,4946200,293.212
2009-11-02,292.15,292.15,292.15,292.15,000,285.587
2009-10-30,317.00,323.00,290.30,292.15,6463300,285.587
2009-10-29,310.20,317.70,307.60,312.05,1536700,305.04
2009-10-28,306.00,322.00,302.00,317.10,2671900,309.977
2009-10-27,328.00,328.00,302.10,306.60,2717300,299.712
2009-10-26,330.00,334.50,323.10,329.95,1375400,322.538
